PERIODO,SEDE,CODIGO_DE_CURSO,HORARIO,FRECUENCIA,AULA,ALUMN
202509,Surco,B08EP,17:45 - 21:00,Interdiario L-M-V,303,22
202509,Surco,B08EP,16:00 - 19:15,Interdiario L-M-V,302,22
202509,Lima Centro,B08EP,07:00 - 10:15,Interdiario L-M-V,306,20
202509,Lima Centro,B08EP,16:00 - 19:15,Interdiario L-M-V,705,21
202509,Lima Centro,B08EP,10:30 - 13:45,Interdiario L-M-V,202,19
202509,Lima Centro,B08EP,16:00 - 19:15,Interdiario L-M-V,607,23
202509,La Molina,B09EP,16:00 - 19:15,Interdiario L-M-V,402,20
202509,San Miguel,B09EP,16:00 - 19:15,Interdiario L-M-V,508,19
202509,Miraflores,B09EP,16:00 - 19:15,Interdiario L-M-V,402,15
202509,Lima Centro,B09EP,16:00 - 19:15,Interdiario L-M-V,601,25
202509,Surco,B09EP,10:30 - 13:45,Interdiario L-M-V,207,23
202509,Surco,B09EP,16:00 - 19:15,Interdiario L-M-V,304,23
202509,La Molina,B10EP,16:00 - 19:15,Interdiario L-M-V,403,22
202509,San Miguel,B10EP,10:30 - 13:45,Interdiario L-M-V,407,19
202509,San Miguel,B10EP,16:00 - 19:15,Interdiario L-M-V,509,19
202509,Surco,B10EP,10:30 - 13:45,Interdiario L-M-V,208,24
202509,Surco,B10EP,16:00 - 19:15,Interdiario L-M-V,305,25
202509,Lima Centro,B10EP,10:30 - 13:45,Interdiario L-M-V,203,23
202509,Lima Centro,B10EP,16:00 - 19:15,Interdiario L-M-V,513,25
202509,San Miguel,B11EP,10:30 - 13:45,Interdiario L-M-V,408,20
202509,San Miguel,B11EP,16:00 - 19:15,Interdiario L-M-V,602,18
202509,La Molina,B11EP,16:00 - 19:15,Interdiario L-M-V,412,20
202509,Lima Centro,B11EP,16:00 - 19:15,Interdiario L-M-V,704,25
202509,Miraflores,B11EP,16:00 - 19:15,Interdiario L-M-V,608,18
202509,Surco,B11EP,16:00 - 19:15,Interdiario L-M-V,204,23
202509,La Molina,B12EP,10:30 - 13:45,Interdiario L-M-V,404,23
202509,La Molina,B12EP,16:00 - 19:15,Interdiario L-M-V,405,21
202509,San Miguel,B12EP,10:30 - 13:45,Interdiario L-M-V,501,19
202509,San Miguel,B12EP,16:00 - 19:15,Interdiario L-M-V,511,19
202509,Surco,B12EP,16:00 - 19:15,Interdiario L-M-V,307,23
202509,Surco,B12EP,10:30 - 13:45,Interdiario L-M-V,209,23
202509,Miraflores,B12EP,16:00 - 19:15,Interdiario L-M-V,606,22
202509,Lima Centro,B12EP,16:00 - 19:15,Interdiario L-M-V,609,22
202509,San Miguel,I01EP,16:00 - 19:15,Interdiario L-M-V,601,19
202509,Lima Centro,I01EP,16:00 - 19:15,Interdiario L-M-V,407,20
202509,Surco,I01EP,10:30 - 13:45,Interdiario L-M-V,210,23
202509,Surco,I01EP,16:00 - 19:15,Interdiario L-M-V,308,24
202509,Miraflores,I01EP,16:00 - 19:15,Interdiario L-M-V,406,24
202509,San Miguel,I02EP,16:00 - 19:15,Interdiario L-M-V,510,20
202509,La Molina,I02EP,16:00 - 19:15,Interdiario L-M-V,406,22
202509,Miraflores,I02EP,16:00 - 19:15,Interdiario L-M-V,605,19
202509,Surco,I02EP,16:00 - 19:15,Interdiario L-M-V,309,23
202509,Surco,I02EP,10:30 - 13:45,Interdiario L-M-V,211,25
202509,Lima Centro,I02EP,16:00 - 19:15,Interdiario L-M-V,301,25
202509,Lima Centro,I02EP,10:30 - 13:45,Interdiario L-M-V,204,18
202509,La Molina,I03EP,16:00 - 19:15,Interdiario L-M-V,407,21
202509,San Miguel,I03EP,10:30 - 13:45,Interdiario L-M-V,502,18
202509,San Miguel,I03EP,16:00 - 19:15,Interdiario L-M-V,603,19
202509,Lima Centro,I03EP,16:00 - 19:15,Interdiario L-M-V,512,24
202509,Surco,I03EP,07:00 - 10:15,Interdiario L-M-V,203,22
202509,Surco,I03EP,16:00 - 19:15,Interdiario L-M-V,310,23
202509,Miraflores,I03EP,16:00 - 19:15,Interdiario L-M-V,407,22
202509,San Miguel,I04EP,10:30 - 13:45,Interdiario L-M-V,503,19
202509,Miraflores,B00FP,07:00 - 10:30,Interdiario M-J,407,22
202509,Surco,B00FP,15:45 - 19:15,Interdiario M-J,103,22
202509,Lima Centro,B00FP,15:45 - 19:15,Interdiario M-J,102,24
202509,Lima Centro,B01FP,15:45 - 19:15,Interdiario M-J,103,24
202509,Surco,B01FP,15:45 - 19:15,Interdiario M-J,104,25
202509,Miraflores,B01FP,07:00 - 10:30,Interdiario M-J,412,18
202509,Surco,B02FP,15:45 - 19:15,Interdiario M-J,201,22
202509,Surco,B03FP,15:45 - 19:15,Interdiario M-J,202,22
202509,Lima Centro,B03FP,15:45 - 19:15,Interdiario M-J,201,19
202509,La Molina,B04FP,15:45 - 19:15,Interdiario M-J,201,20
202509,Lima Centro,B04FP,15:45 - 19:15,Interdiario M-J,202,19
202509,Surco,B04FP,15:45 - 19:15,Interdiario M-J,203,22
202509,Surco,B05FP,15:45 - 19:15,Interdiario M-J,204,23
202509,Surco,B06FP,15:45 - 19:15,Interdiario M-J,205,25
202509,La Molina,B07FP,15:45 - 19:15,Interdiario M-J,301,20
202509,San Miguel,B07FP,15:45 - 19:15,Interdiario M-J,202,19
202509,Surco,B07FP,15:45 - 19:15,Interdiario M-J,206,25
202509,San Miguel,B08FP,15:45 - 19:15,Interdiario M-J,301,20
202509,La Molina,B08FP,15:45 - 19:15,Interdiario M-J,302,20
202509,Surco,B08FP,07:00 - 10:30,Interdiario M-J,103,22
202509,Surco,B08FP,15:45 - 19:15,Interdiario M-J,208,24
202509,Surco,B08FP,15:45 - 19:15,Interdiario M-J,207,23
202509,Lima Centro,B08FP,15:45 - 19:15,Interdiario M-J,203,23
202509,Surco,B11FP,15:45 - 19:15,Interdiario M-J,209,23
202509,Surco,B12FP,15:45 - 19:15,Interdiario M-J,210,23
202509,La Molina,I04FP,15:45 - 19:15,Interdiario M-J,303,22
202509,Surco,I04FP,15:45 - 19:15,Interdiario M-J,211,25
202509,San Miguel,I05TT,15:45 - 19:15,Interdiario M-J,302,19
202509,Surco,I05TT,15:45 - 19:15,Interdiario M-J,301,22
202509,Surco,I06TT,15:45 - 19:15,Interdiario M-J,302,22
202509,San Miguel,I07TT,15:45 - 19:15,Interdiario M-J,303,20
202509,Surco,I07TT,15:45 - 19:15,Interdiario M-J,303,22
202509,La Molina,I08TT,15:45 - 19:15,Interdiario M-J,304,23
202509,San Miguel,AG1,10:30 - 12:00,Diario,701,19
202509,Lima Centro,AG1,17:45 - 19:15,Diario,504,25
202509,Surco,AG1,16:00 - 17:30,Diario,410,25
202509,Miraflores,AG1,16:00 - 17:30,Diario,708,18
202509,Surco,AG1,07:00 - 08:30,Diario,206,25
202509,Surco,AG1,08:45 - 10:15,Diario,402,22
202509,San Miguel,AG2,08:45 - 10:15,Diario,509,19
202509,San Miguel,AG2,16:00 - 17:30,Diario,1202,18
202509,La Molina,AG2,17:45 - 19:15,Diario,508,25
202509,La Molina,AG2,08:45 - 10:15,Diario,402,20
202509,Surco,AG2,16:00 - 17:30,Diario,511,25
202509,Surco,AG2,08:45 - 10:15,Diario,403,22
202509,Lima Centro,AG2,08:45 - 10:15,Diario,801,17
202509,Lima Centro,AG2,17:45 - 19:15,Diario,505,25
202509,San Miguel,AG3,17:45 - 19:15,Diario,1104,19
202509,La Molina,AG3,16:00 - 17:30,Diario,S302,22
202509,San Miguel,AG3,16:00 - 17:30,Diario,1203,20
202509,Lima Centro,AG3,08:45 - 10:15,Diario,802,19
202509,Surco,AG3,17:45 - 19:15,Diario,409,25
202509,Surco,AG3,08:45 - 10:15,Diario,404,24
202509,San Miguel,AL1RP,16:00 - 17:30,Diario,1204,19
202509,La Molina,AL1RP,16:00 - 17:30,Diario,S303,21
202509,Surco,AL1RP,08:45 - 10:15,Diario,405,24
202509,Surco,AL1RP,19:30 - 21:00,Diario,302,22
202509,Miraflores,AL1RP,10:30 - 12:00,Diario,302,15
202509,Lima Centro,AL1RP,16:00 - 17:30,Diario,603,25
202509,Lima Centro,AL1RP,08:45 - 10:15,Diario,803,20
202509,San Miguel,AL2RP,17:45 - 19:15,Diario,1201,19
202509,San Miguel,AL2RP,10:30 - 12:00,Diario,702,18
202509,Lima Centro,AL2RP,16:00 - 17:30,Diario,CO001,20
202509,Surco,AL2RP,16:00 - 17:30,Diario,507,23
202509,Surco,AL2RP,08:45 - 10:15,Diario,406,24
202509,San Miguel,AL3RP,16:00 - 17:30,Diario,1301,19
202509,Lima Centro,AL3RP,16:00 - 17:30,Diario,605,25
202509,San Miguel,AP1,16:00 - 17:30,Diario,1201,19
202509,San Miguel,AP1,08:45 - 10:15,Diario,506,18
202509,Surco,AP1,19:30 - 21:00,Diario,301,22
202509,Surco,AP1,08:45 - 10:15,Diario,312,24
202509,Miraflores,AP1,16:00 - 17:30,Diario,709,17
202509,La Molina,AP2,08:45 - 10:15,Diario,401,20
202509,San Miguel,AP2,08:45 - 10:15,Diario,507,20
202509,Miraflores,AP2,16:00 - 17:30,Diario,705,19
202509,Surco,AP2,08:45 - 10:15,Diario,313,23
202509,Lima Centro,AP2,17:45 - 19:15,Diario,503,25
202509,San Miguel,AP3,17:45 - 19:15,Diario,1103,20
202509,La Molina,AP3,16:00 - 17:30,Diario,S301,23
202509,San Miguel,AP3,08:45 - 10:15,Diario,508,19
202509,Lima Centro,AP3,08:45 - 10:15,Diario,710,24
202509,Lima Centro,AP3,16:00 - 17:30,Diario,602,25
202509,Surco,AP3,08:45 - 10:15,Diario,401,22
202509,La Molina,AW1,17:45 - 19:15,Diario,S201,23
202509,San Miguel,AW1,16:00 - 17:30,Diario,1302,18
202509,San Miguel,AW1,08:45 - 10:15,Diario,510,20
202509,Surco,AW1,17:45 - 19:15,Diario,410,25
202509,Lima Centro,AW1,16:00 - 17:30,Diario,606,25
202509,San Miguel,AW2,16:00 - 17:30,Diario,1303,20
202509,La Molina,AW2,17:45 - 19:15,Diario,S202,22
202509,Miraflores,AW2,16:00 - 17:30,Diario,805,19
202509,Surco,AW2,17:45 - 19:15,Diario,511,25
202509,Surco,AW3,08:45 - 10:15,Diario,407,23
202509,La Molina,B02RP,17:45 - 19:15,Diario,510,19
202509,La Molina,B02RP,08:45 - 10:15,Diario,302,20
202509,San Miguel,B02RP,19:30 - 21:00,Diario,1501,25
202509,San Miguel,B02RP,17:45 - 19:15,Diario,709,19
202509,Miraflores,B02RP,19:30 - 21:00,Diario,410,19
202509,Miraflores,B02RP,16:00 - 17:30,Diario,414,17
202509,Iquitos,B02RP,19:30 - 21:00,Diario,203,25
202509,Lima Centro,B02RP,17:45 - 19:15,Diario,305,20
202509,Lima Centro,B02RP,16:00 - 17:30,Diario,303,25
202509,Lima Centro,B02RP,08:45 - 10:15,Diario,307,24
202509,Lima Centro,B02RP,19:30 - 21:00,Diario,101,24
202509,Lima Centro,B02RP,07:00 - 08:30,Diario,307,24
202509,San Miguel,B04RP,17:45 - 19:15,Diario,711,19
202509,San Miguel,B04RP,19:30 - 21:00,Diario,403,19
202509,La Molina,B04RP,10:30 - 12:00,Diario,310,19
202509,Lima Centro,B04RP,19:30 - 21:00,Diario,103,24
202509,Chincha,B04RP,16:00 - 17:30,Diario,201,25
202509,Lima Centro,B04RP,10:30 - 12:00,Diario,307,24
202509,Lima Centro,B04RP,16:00 - 17:30,Diario,311,25
202509,Lima Centro,B04RP,08:45 - 10:15,Diario,311,25
202509,Lima Centro,B04RP,07:00 - 08:30,Diario,402,25
202509,Lima Centro,B04RP,17:45 - 19:15,Diario,302,25
202509,Pucallpa,B04RP,16:00 - 17:30,Diario,201,19
202509,Miraflores,B04RP,19:30 - 21:00,Diario,303,15
202509,Miraflores,B04RP,16:00 - 17:30,Diario,505,22
202509,Iquitos,B04RP,17:45 - 19:15,Diario,302,25
202509,Iquitos,B04RP,16:00 - 17:30,Diario,301,25
202509,Iquitos,B05RP,16:00 - 17:30,Diario,302,25
202509,Iquitos,B05RP,08:45 - 10:15,Diario,201,25
202509,Iquitos,B05RP,17:45 - 19:15,Diario,303,25
202509,Miraflores,B05RP,17:45 - 19:15,Diario,414,17
202509,Miraflores,B05RP,08:45 - 10:15,Diario,414,17
202509,Miraflores,B05RP,16:00 - 17:30,Diario,506,22
202509,La Molina,I02RP,08:45 - 10:15,Diario,307,20
202509,La Molina,I02RP,16:00 - 17:30,Diario,S201,23
202509,San Miguel,I02RP,16:00 - 17:30,Diario,810,20
202509,San Miguel,I02RP,19:30 - 21:00,Diario,502,18
202509,San Miguel,I02RP,10:30 - 12:00,Diario,606,18
202509,San Miguel,I02RP,17:45 - 19:15,Diario,811,19
202509,Iquitos,I02RP,17:45 - 19:15,Diario,403,25
202509,Miraflores,I02RP,08:45 - 10:15,Diario,305,15
202509,Lima Centro,I02RP,08:45 - 10:15,Diario,607,23
202509,Lima Centro,I02RP,19:30 - 21:00,Diario,305,20
202509,Lima Centro,I02RP,16:00 - 17:30,Diario,502,25
202509,San Miguel,I03RP,16:00 - 17:30,Diario,811,19
202509,San Miguel,I03RP,08:45 - 10:15,Diario,502,18
202509,San Miguel,I03RP,17:45 - 19:15,Diario,1001,19
202509,San Miguel,I03RP,19:30 - 21:00,Diario,504,20
202509,San Miguel,I03RP,10:30 - 12:00,Diario,607,20
202509,La Molina,I03RP,08:45 - 10:15,Diario,308,22
202509,La Molina,I03RP,19:30 - 21:00,Diario,202,20
202509,Lima Centro,I03RP,08:45 - 10:15,Diario,608,18
202509,Lima Centro,I03RP,16:00 - 17:30,Diario,503,25
202509,Lima Centro,I03RP,17:45 - 19:15,Diario,405,25
202509,Miraflores,I03RP,16:00 - 17:30,Diario,512,17
202509,Iquitos,I03RP,19:30 - 21:00,Diario,404,25
202509,Surco,I03RP,08:45 - 10:15,Diario,304,23
202509,Surco,I03RP,16:00 - 17:30,Diario,316,25
202509,La Molina,I04RP,08:45 - 10:15,Diario,309,20
202509,La Molina,I04RP,16:00 - 17:30,Diario,S202,22
202509,San Miguel,I04RP,16:00 - 17:30,Diario,1001,19
202509,San Miguel,I04RP,17:45 - 19:15,Diario,1002,18
202509,San Miguel,I04RP,10:30 - 12:00,Diario,608,19
202509,Surco,I04RP,16:00 - 17:30,Diario,408,25
202509,Surco,I04RP,08:45 - 10:15,Diario,305,25
202509,Surco,I04RP,19:30 - 21:00,Diario,208,24
202509,Miraflores,I04RP,19:30 - 21:00,Diario,408,22
202509,Miraflores,I04RP,16:00 - 17:30,Diario,601,24
202509,Iquitos,I04RP,17:45 - 19:15,Diario,404,25
202509,Miraflores,I04RP,08:45 - 10:15,Diario,401,15
202509,Lima Centro,I04RP,17:45 - 19:15,Diario,406,25
202509,Lima Centro,I04RP,16:00 - 17:30,Diario,504,25
202509,Lima Centro,I04RP,07:00 - 08:30,Diario,509,17
202509,Lima Centro,I04RP,08:45 - 10:15,Diario,609,22
202509,San Miguel,I05,16:00 - 17:30,Diario,1002,18
202509,San Miguel,I05,17:45 - 19:15,Diario,701,19
202509,San Miguel,I05,10:30 - 12:00,Diario,609,19
202509,La Molina,I05,16:00 - 17:30,Diario,S203,21
202509,Lima Centro,I05,08:45 - 10:15,Diario,703,24
202509,Miraflores,I05,16:00 - 17:30,Diario,602,22
202509,Miraflores,I05,08:45 - 10:15,Diario,402,15
202509,Iquitos,I05,16:00 - 17:30,Diario,403,25
202509,Surco,I05,19:30 - 21:00,Diario,210,23
202509,Surco,I05,17:45 - 19:15,Diario,510,23
202509,Surco,I05,08:45 - 10:15,Diario,306,25
202509,San Miguel,I06,16:00 - 17:30,Diario,803,18
202509,La Molina,I06,16:00 - 17:30,Diario,S204,25
202509,San Miguel,I06,17:45 - 19:15,Diario,1004,19
202509,San Miguel,I06,08:45 - 10:15,Diario,503,19
202509,San Miguel,I06,10:30 - 12:00,Diario,610,20
202509,Surco,I06,17:45 - 19:15,Diario,314,25
202509,Surco,I06,07:00 - 08:30,Diario,205,25
202509,Lima Centro,I06,08:45 - 10:15,Diario,704,25
202509,Lima Centro,I06,17:45 - 19:15,Diario,501,25
202509,San Miguel,I07,17:45 - 19:15,Diario,1101,19
202509,San Miguel,I07,16:00 - 17:30,Diario,1004,19
202509,La Molina,I07,16:00 - 17:30,Diario,S205,24
202509,La Molina,I07,08:45 - 10:15,Diario,310,19
202509,Lima Centro,I07,16:00 - 17:30,Diario,505,25
202509,Lima Centro,I07,08:45 - 10:15,Diario,705,21
202509,Surco,I07,17:45 - 19:15,Diario,315,25
202509,Surco,I07,08:45 - 10:15,Diario,307,23
202509,Miraflores,I07,16:00 - 17:30,Diario,703,22
202509,La Molina,I08,08:45 - 10:15,Diario,311,19
202509,Miraflores,I08,19:30 - 21:00,Diario,402,15
202509,Surco,I08,16:00 - 17:30,Diario,503,23
202509,Surco,I08,10:30 - 12:00,Diario,312,24
202509,Lima Centro,I08,16:00 - 17:30,Diario,506,25
202509,Lima Centro,I08,08:45 - 10:15,Diario,605,25
202509,La Molina,I09,16:00 - 17:30,Diario,S206,25
202509,San Miguel,I09,16:00 - 17:30,Diario,1101,19
202509,San Miguel,I09,10:30 - 12:00,Diario,611,19
202509,Lima Centro,I09,08:45 - 10:15,Diario,707,24
202509,Lima Centro,I09,16:00 - 17:30,Diario,507,25
202509,Surco,I09,08:45 - 10:15,Diario,308,24
202509,Surco,I09,17:45 - 19:15,Diario,316,25
202509,Miraflores,I09,19:30 - 21:00,Diario,403,15
202509,Miraflores,I09,16:00 - 17:30,Diario,807,18
202509,San Miguel,I10,08:45 - 10:15,Diario,504,20
202509,San Miguel,I10,16:00 - 17:30,Diario,1102,18
202509,La Molina,I10,08:45 - 10:15,Diario,312,20
202509,Surco,I10,19:30 - 21:00,Diario,211,25
202509,Surco,I10,08:45 - 10:15,Diario,309,23
202509,Lima Centro,I10,16:00 - 17:30,Diario,508,25
202509,Lima Centro,I10,08:45 - 10:15,Diario,708,23
202509,La Molina,I11,17:45 - 19:15,Diario,514,21
202509,La Molina,I11,08:45 - 10:15,Diario,313,19
202509,San Miguel,I11,16:00 - 17:30,Diario,706,18
202509,Lima Centro,I11,10:30 - 12:00,Diario,407,20
202509,Surco,I11,08:45 - 10:15,Diario,310,23
202509,Miraflores,I11,16:00 - 17:30,Diario,510,18
202509,San Miguel,I12,08:45 - 10:15,Diario,505,19
202509,San Miguel,I12,17:45 - 19:15,Diario,1102,18
202509,La Molina,I12,16:00 - 17:30,Diario,S207,21
202509,San Miguel,I12,16:00 - 17:30,Diario,1104,19
202509,Miraflores,I12,16:00 - 17:30,Diario,706,22
202509,Surco,I12,08:45 - 10:15,Diario,311,24
202509,Surco,I12,17:45 - 19:15,Diario,408,25
202509,Iquitos,I12,16:00 - 17:30,Diario,404,25
202509,Lima Centro,I12,17:45 - 19:15,Diario,502,25
202509,Lima Centro,I12,08:45 - 10:15,Diario,709,20
202509,San Miguel,B00RP,17:45 - 19:15,Diario,706,18
202509,San Miguel,B00RP,19:30 - 21:00,Diario,202,19
202509,Miraflores,B00RP,17:45 - 19:15,Diario,601,24
202509,Lima Centro,B00RP,07:00 - 08:30,Diario,101,24
202509,Miraflores,B00RP,10:30 - 12:00,Diario,410,19
202509,San Miguel,B01RP,10:30 - 12:00,Diario,301,20
202509,San Miguel,B01RP,08:45 - 10:15,Diario,301,20
202509,San Miguel,B01RP,16:00 - 17:30,Diario,401,19
202509,San Miguel,B01RP,19:30 - 21:00,Diario,302,19
202509,San Miguel,B01RP,17:45 - 19:15,Diario,707,20
202509,San Miguel,B01RP,17:45 - 19:15,Diario,708,19
202509,San Miguel,B01RP,19:30 - 21:00,Diario,303,20
202509,La Molina,B01RP,10:30 - 12:00,Diario,301,20
202509,La Molina,B01RP,08:45 - 10:15,Diario,301,20
202509,La Molina,B01RP,16:00 - 17:30,Diario,413,19
202509,Miraflores,B01RP,16:00 - 17:30,Diario,803,22
202509,Miraflores,B01RP,17:45 - 19:15,Diario,602,22
202509,Miraflores,B01RP,19:30 - 21:00,Diario,409,23
202509,Iquitos,B01RP,16:00 - 17:30,Diario,202,25
202509,Iquitos,B01RP,19:30 - 21:00,Diario,202,25
202509,Iquitos,B01RP,17:45 - 19:15,Diario,202,25
202509,Surco,B01RP,16:00 - 17:30,Diario,502,23
202509,Surco,B01RP,10:30 - 12:00,Diario,101,22
202509,Surco,B01RP,17:45 - 19:15,Diario,502,23
202509,Surco,B01RP,08:45 - 10:15,Diario,204,23
202509,Surco,B01RP,19:30 - 21:00,Diario,102,22
202509,Lima Centro,B01RP,17:45 - 19:15,Diario,702,25
202509,Lima Centro,B01RP,08:45 - 10:15,Diario,103,24
202509,Lima Centro,B01RP,07:00 - 08:30,Diario,103,24
202509,Miraflores,B01RP,10:30 - 12:00,Diario,301,15
202509,Pucallpa,B01RP,17:45 - 19:15,Diario,204,24
202509,Lima Centro,B01RP,10:30 - 12:00,Diario,401,25
202509,Lima Centro,B01RP,16:00 - 17:30,Diario,302,25
202509,Chincha,B01RP,17:45 - 19:15,Diario,202,25
202509,Chimbote,B01RP,17:45 - 19:15,Diario,102,17
202509,San Miguel,B02RP,16:00 - 17:30,Diario,402,20
202509,San Miguel,B02RP,10:30 - 12:00,Diario,507,20
202509,San Miguel,B02RP,08:45 - 10:15,Diario,302,19
202509,Surco,B02RP,08:45 - 10:15,Diario,205,25
202509,Surco,B02RP,17:45 - 19:15,Diario,503,23
202509,Surco,B02RP,19:30 - 21:00,Diario,103,22
202509,Surco,B02RP,16:00 - 17:30,Diario,409,25
202509,Surco,B02RP,10:30 - 12:00,Diario,303,22
202509,San Miguel,B03RP,19:30 - 21:00,Diario,402,20
202509,San Miguel,B03RP,10:30 - 12:00,Diario,508,19
202509,San Miguel,B03RP,08:45 - 10:15,Diario,303,20
202509,San Miguel,B03RP,17:45 - 19:15,Diario,710,20
202509,San Miguel,B03RP,16:00 - 17:30,Diario,406,19
202509,La Molina,B03RP,16:00 - 17:30,Diario,309,20
202509,Surco,B03RP,17:45 - 19:15,Diario,504,24
202509,Iquitos,B03RP,16:00 - 17:30,Diario,203,25
202509,Iquitos,B03RP,17:45 - 19:15,Diario,301,25
202509,Miraflores,B03RP,19:30 - 21:00,Diario,412,18
202509,Miraflores,B03RP,16:00 - 17:30,Diario,802,22
202509,Miraflores,B03RP,08:45 - 10:15,Diario,505,22
202509,Surco,B03RP,10:30 - 12:00,Diario,304,23
202509,Surco,B03RP,08:45 - 10:15,Diario,206,25
202509,Lima Centro,B03RP,07:00 - 08:30,Diario,308,19
202509,Pucallpa,B03RP,17:45 - 19:15,Diario,203,20
202509,Lima Centro,B03RP,16:00 - 17:30,Diario,304,25
202509,Lima Centro,B03RP,08:45 - 10:15,Diario,308,19
202509,Lima Centro,B03RP,17:45 - 19:15,Diario,306,20
202509,Lima Centro,B03RP,10:30 - 12:00,Diario,306,20
202509,Lima Centro,B03RP,19:30 - 21:00,Diario,102,24
202509,San Miguel,B04RP,16:00 - 17:30,Diario,505,19
202509,San Miguel,B04RP,08:45 - 10:15,Diario,401,19
202509,San Miguel,B04RP,16:00 - 17:30,Diario,503,19
202509,San Miguel,B04RP,10:30 - 12:00,Diario,509,19
202509,San Miguel,B04RP,07:00 - 08:30,Diario,201,20
202509,Surco,B04RP,19:30 - 21:00,Diario,104,25
202509,Surco,B04RP,16:00 - 17:30,Diario,504,24
202509,Surco,B04RP,08:45 - 10:15,Diario,207,23
202509,Surco,B04RP,17:45 - 19:15,Diario,505,23
202509,Surco,B04RP,10:30 - 12:00,Diario,305,25
202509,Chimbote,B04RP,16:00 - 17:30,Diario,101,17
202509,San Miguel,B05RP,07:00 - 08:30,Diario,301,20
202509,San Miguel,B05RP,10:30 - 12:00,Diario,510,20
202509,San Miguel,B05RP,17:45 - 19:15,Diario,801,19
202509,San Miguel,B05RP,08:45 - 10:15,Diario,402,20
202509,San Miguel,B05RP,16:00 - 17:30,Diario,1103,20
202509,La Molina,B05RP,14:15 - 15:45,Diario,202,20
202509,La Molina,B05RP,16:00 - 17:30,Diario,510,19
202509,La Molina,B05RP,19:30 - 21:00,Diario,201,20
202509,Surco,B05RP,17:45 - 19:15,Diario,506,25
202509,Surco,B05RP,10:30 - 12:00,Diario,306,25
202509,Iquitos,B05RP,19:30 - 21:00,Diario,301,25
202509,Surco,B05RP,14:15 - 15:45,Diario,101,22
202509,Surco,B05RP,08:45 - 10:15,Diario,208,24
202509,Surco,B05RP,16:00 - 17:30,Diario,505,23
202509,Lima Centro,B05RP,08:45 - 10:15,Diario,310,16
202509,Lima Centro,B05RP,14:15 - 15:45,Diario,101,24
202509,Lima Centro,B05RP,16:00 - 17:30,Diario,401,25
202509,Lima Centro,B05RP,10:30 - 12:00,Diario,311,25
202509,Lima Centro,B05RP,17:45 - 19:15,Diario,303,25
202509,Chimbote,B05RP,17:45 - 19:15,Diario,302,16
202509,La Molina,B06RP,16:00 - 17:30,Diario,511,19
202509,San Miguel,B06RP,08:45 - 10:15,Diario,403,19
202509,San Miguel,B06RP,17:45 - 19:15,Diario,1003,20
202509,San Miguel,B06RP,19:30 - 21:00,Diario,404,18
202509,San Miguel,B06RP,16:00 - 17:30,Diario,1404,19
202509,Lima Centro,B06RP,16:00 - 17:30,Diario,402,25
202509,Chincha,B06RP,19:30 - 21:00,Diario,201,25
202509,Lima Centro,B06RP,08:45 - 10:15,Diario,407,20
202509,Lima Centro,B06RP,19:30 - 21:00,Diario,202,19
202509,Pucallpa,B06RP,19:30 - 21:00,Diario,201,19
202509,Lima Centro,B06RP,17:45 - 19:15,Diario,304,25
202509,Lima Centro,B06RP,10:30 - 12:00,Diario,404,25
202509,Surco,B06RP,19:30 - 21:00,Diario,201,22
202509,Surco,B06RP,16:00 - 17:30,Diario,506,25
202509,Surco,B06RP,10:30 - 12:00,Diario,307,23
202509,Surco,B06RP,17:45 - 19:15,Diario,507,23
202509,Iquitos,B06RP,17:45 - 19:15,Diario,401,25
202509,Surco,B06RP,07:00 - 08:30,Diario,101,22
202509,Miraflores,B06RP,16:00 - 17:30,Diario,507,23
202509,Iquitos,B06RP,19:30 - 21:00,Diario,302,25
202509,Miraflores,B06RP,19:30 - 21:00,Diario,407,22
202509,Chimbote,B06RP,16:00 - 17:30,Diario,102,17
202509,San Miguel,B07RP,08:45 - 10:15,Diario,404,18
202509,San Miguel,B07RP,16:00 - 17:30,Diario,709,19
202509,San Miguel,B07RP,17:45 - 19:15,Diario,803,18
202509,San Miguel,B07RP,16:00 - 17:30,Diario,708,19
202509,San Miguel,B07RP,10:30 - 12:00,Diario,511,19
202509,San Miguel,B07RP,07:00 - 08:30,Diario,302,19
202509,La Molina,B07RP,16:00 - 17:30,Diario,512,20
202509,La Molina,B07RP,17:45 - 19:15,Diario,511,19
202509,Miraflores,B07RP,16:00 - 17:30,Diario,508,19
202509,Surco,B07RP,16:00 - 17:30,Diario,512,25
202509,Surco,B07RP,10:30 - 12:00,Diario,308,24
202509,Iquitos,B07RP,17:45 - 19:15,Diario,402,25
202509,Surco,B07RP,08:45 - 10:15,Diario,316,25
202509,Surco,B07RP,14:15 - 15:45,Diario,102,22
202509,Surco,B07RP,07:00 - 08:30,Diario,204,23
202509,Lima Centro,B07RP,10:30 - 12:00,Diario,310,16
202509,Pucallpa,B07RP,16:00 - 17:30,Diario,206,15
202509,Miraflores,B07RP,19:30 - 21:00,Diario,302,15
202509,Miraflores,B07RP,08:45 - 10:15,Diario,504,24
202509,Lima Centro,B07RP,08:45 - 10:15,Diario,408,16
202509,Lima Centro,B07RP,16:00 - 17:30,Diario,403,25
202509,Lima Centro,B07RP,19:30 - 21:00,Diario,203,23
202509,Lima Centro,B07RP,07:00 - 08:30,Diario,311,25
202509,Lima Centro,B07RP,17:45 - 19:15,Diario,311,25
